cpd_id	compound_name	result_type	reason	pubchem_cid	strategy	query	stored_smiles	pubchem_smiles	stored_inchikey	pubchem_inchikey
cpd07422	6,7-Dihydroxy-3-(4-methoxyphenyl)-4-benzopyrone	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C16H11O5, pubchem=C13H19BO4S) — requires manual review	2759530	kegg_xref	C10536	COc1ccc(-c2coc3cc([O-])c(O)cc3c2=O)cc1	B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)S(=O)(=O)C	GCWOYVFHJDNKIN-UHFFFAOYSA-M	BDOSWBBKOSGKAV-UHFFFAOYSA-N
cpd07472	Cryptopleurine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C24H28NO3, pubchem=C6H14N4O2) — requires manual review	232	kegg_xref	C10586	COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)C[C@H]1CCCC[NH+]1C3	C(CC(C(=O)O)N)CN=C(N)N	RSHYSOGXGSUUIJ-OAHLLOKOSA-O	ODKSFYDXXFIFQN-UHFFFAOYSA-N
cpd07477	(+)-Elaeocarpine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C16H20NO2, pubchem=C14H12O2S) — requires manual review	15211	kegg_xref	C10591	Cc1cccc2c1C(=O)[C@@H]1[C@H]3CCC[NH+]3CC[C@H]1O2	C1=CC=C(C=C1)SC2=CC=CC=C2CC(=O)O	DXTYYNIKCKARPP-UXIGCNINSA-O	JMIYLNQBNSEKAO-UHFFFAOYSA-N
cpd07486	Ibotenic acid	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C5H5N2O4, pubchem=C5H6N2O4, H_diff=+1) — requires manual review	1233	kegg_xref	C10600	[NH3+]C(C(=O)[O-])c1cc(=O)[n-]o1	C1=C(ONC1=O)C(C(=O)O)N	QXNIKYCOLYCUFM-UHFFFAOYSA-M	IRJCBFDCFXCWGO-UHFFFAOYSA-N
cpd07489	Lunarine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C25H32N3O4, pubchem=C9H9FO) — requires manual review	89433	kegg_xref	C10603	O=C1CC[C@]23/C=C/C(=O)NCCCC[NH2+]CCCNC(=O)/C=C/c4ccc(c2c4)O[C@@H]3C1	CC(C(=O)C1=CC=CC=C1)F	YIWJEBPTHXRHQF-LLMLIWGDSA-O	RWELYCYPEFUDEH-UHFFFAOYSA-N
cpd07494	Palustrine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C17H32N3O2, pubchem=C11H12N2O2) — requires manual review	91785	kegg_xref	C10608	CC[C@H](O)[C@@H]1CC=C[C@@H]2CC(=O)NCCCC[NH2+]CCCN21	CC(=O)C(C(=O)C)N=NC1=CC=CC=C1	YBZUGUWOQLUNKD-PMPSAXMXSA-O	KZPRCESDIPAEAE-UHFFFAOYSA-N
cpd07505	Taxine A	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C35H48NO10, pubchem=C6H8N4O2S) — requires manual review	4391919	kegg_xref	C10619	CC(=O)O[C@H]1C[C@@H]2[C@@H](OC(C)=O)/C=C3\C[C@](C)(C(=O)[C@H](O)C(=C1C)C2(C)C)[C@@H](O)C[C@@H]3OC(=O)[C@H](O)[C@H](c1ccccc1)[NH+](C)C	CN1C(=O)C(=C(N=C1SC)N)N=O	KOTXAHKUCAQPQA-BURAOFGFSA-O	SYHBHOXHNNLJAI-UHFFFAOYSA-N
cpd07506	(-)-Tylocrebrine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C24H28NO4, pubchem=C6H10N4OS) — requires manual review	181605	kegg_xref	C10620	COc1cc2c3c(c4ccc(OC)c(OC)c4c2cc1OC)C[NH+]1CCC[C@H]1C3	CN1C(=O)C(=C(N=C1SC)N)N	YFEPHJVWLFGWKH-AWEZNQCLSA-O	DKIXTKJRMXEYST-UHFFFAOYSA-N
cpd07538	Bucharidine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C19H25NO4, pubchem=C18H27NO5) — requires manual review	15512828	kegg_xref	C10652	CC(C1C(=O)N=c2ccccc2=C1O)C1(C)CCC(O)C(C)(C)O1	CC(C)(C)OC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)OC(C)(C)C	ZYXWUEVTWJUYEZ-UHFFFAOYSA-N	WGJGINMQCMATNP-AWEZNQCLSA-N
cpd07557	Agrimophol	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C26H32O8, pubchem=C26H34O8, H_diff=+2) — requires manual review	442901	kegg_xref	C10671	CCCC(=O)c1c(O)c(C[C@@]2(C)C([O-])=C(C)C(=O)C(C(=O)[C@H](C)CC)=C2[O-])c(O)c(C)c1OC	CCCC(=O)C1=C(C(=C(C(=C1O)C[C@]2(C(=C(C(=C(C2=O)C(=O)[C@H](C)CC)O)C)O)C)O)C)OC	MBNUCBKTMRIYBJ-RYZVSIALSA-L	NQGCBDWQKDAGTK-RYZVSIALSA-N
cpd07558	Aspidin	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C25H30O8, pubchem=C25H32O8, H_diff=+2) — requires manual review	120290	kegg_xref	C10672	CCCC(=O)C1=C([O-])C(C)(C)C([O-])=C(Cc2c(O)c(C)c(OC)c(C(=O)CCC)c2O)C1=O	CCCC(=O)C1=C(C(=C(C(C1=O)(C)C)O)CC2=C(C(=C(C(=C2O)C)OC)C(=O)CCC)O)O	DCEHSZHMKGBNHS-UHFFFAOYSA-L	PLGZOIJJUOHZJA-UHFFFAOYSA-N
cpd07579	Filicin	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C36H41O12, pubchem=C36H44O12, H_diff=+3) — requires manual review	197044	kegg_xref	C10693	CCCC(=O)C1=C([O-])C(C)(C)C([O-])=C(Cc2c(O)c(CC3=C([O-])C(C(=O)CCC)=C(O)C(C)(C)C3=O)c(O)c(C(=O)CCC)c2O)C1=O	CCCC(=O)C1=C(C(=C(C(=C1O)CC2=C(C(C(=O)C(=C2O)C(=O)CCC)(C)C)O)O)CC3=C(C(C(=O)C(=C3O)C(=O)CCC)(C)C)O)O	WQDSDUXXZWPTBL-UHFFFAOYSA-K	FRTCWDLFHSMTNW-UHFFFAOYSA-N
cpd07581	(6R)-3,5,6-trihydroxy-2-(3-methylbutanoyl)-4,6-bis(3-methylbut-2-enyl)cyclo	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C21H28O5, pubchem=C21H30O5, H_diff=+2) — requires manual review	442911	kegg_xref	C10695	CC(C)=CCC1=C([O-])[C@](O)(CC=C(C)C)C([O-])=C(C(=O)CC(C)C)C1=O	CC(C)CC(=O)C1=C(C(=C([C@@](C1=O)(CC=C(C)C)O)O)CC=C(C)C)O	RMFGNMMNUZWCRZ-OAQYLSRUSA-L	VMSLCPKYRPDHLN-OAQYLSRUSA-N
cpd07582	Hydroquinidine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C20H27N2O2, pubchem=C15H21N5O4) — requires manual review	24405	kegg_xref	C10696	CC[C@H]1C[NH+]2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12	CC(=CCNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C	LJOQGZACKSYWCH-NBGVHYBESA-O	USVMJSALORZVDV-SDBHATRESA-N
cpd07584	Isofebrifugine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C16H20N3O3, pubchem=C4H7NO3) — requires manual review	4108322	kegg_xref	C10698	O=c1c2ccccc2ncn1CC1(O)C[C@@H]2[NH2+]CCC[C@@H]2O1	COC(=O)CNC=O	YLYLCQRQSRDSQR-ADTLFGHVSA-O	FTMKOMANDDIUSM-UHFFFAOYSA-N
cpd07607	Rottlerin	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C30H26O8, pubchem=C4H5N3S) — requires manual review	3700797	kegg_xref	C10721	CC(=O)c1c(O)c(C)c(O)c(Cc2c([O-])c3c(c(C(=O)/C=C/c4ccccc4)c2[O-])OC(C)(C)C=C3)c1O	C1CSC(=N1)NC#N	DEZFNHCVIZBHBI-ZHACJKMWSA-L	WTUAWWLVVCGTRG-UHFFFAOYSA-N
cpd07609	Tricyclodehydroisohumulone	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C21H27O5, pubchem=C21H28O5, H_diff=+1) — requires manual review	442926	kegg_xref	C10723	C=C(C)[C@H]1C[C@]23C(=O)C(C(=O)CC(C)C)=C([O-])[C@@]2(O)C(=O)C[C@@H]3C1(C)C	CC(C)CC(=O)C1=C([C@]23C[C@@H](C([C@H]2CC(=O)[C@@]3(C1=O)O)(C)C)C(=C)C)O	FZQFCXBBPNGZEI-QZHPCCELSA-M	PWIQQNKUKZZJRP-QZHPCCELSA-N
cpd07640	Argyrolobine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C15H23N2O2, pubchem=C7H12O5) — requires manual review	100999	kegg_xref	C10754	O=C1[C@@H]2C[C@H](C[NH+]3CCCC[C@@H]23)C2=CCCC(O)N12	CC(=O)OCCOCOC(=O)C	JHXYFYGGFKMUPN-SOUXNPJUSA-O	XFEQOLXBMLXKDE-UHFFFAOYSA-N
cpd07643	Calpurnine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C20H28N3O3, pubchem=C7H9NS) — requires manual review	15693	kegg_xref	C10757	O=C(O[C@H]1CC[NH+]2C[C@H]3C[C@@H](CN4C(=O)CCC[C@H]34)[C@@H]2C1)c1ccc[nH]1	CSC1=CC=CC(=C1)N	YFRYJFMFQOBOSY-WBOSRHFRSA-O	KCHLDNLIJVSRPK-UHFFFAOYSA-N
cpd07648	Cinegalline	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C23H31N2O6, pubchem=C9H11NO2) — requires manual review	69118	kegg_xref	C10762	COc1c(O)cc(C(=O)O[C@H]2CC[NH+]3C[C@H]4C[C@@H](CN5C(=O)CCC[C@H]45)[C@@H]3C2)cc1O	CN(C)C1=CC=CC=C1C(=O)O	WCNNCIUCJFPASX-ICUGJSFKSA-O	DVVXXHVHGGWWPE-UHFFFAOYSA-N
cpd07666	Retamine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C15H27N2O, pubchem=C8H6FNO2) — requires manual review	302897	kegg_xref	C10780	O[C@H]1CCCN2C[C@@H]3C[C@H](C[NH+]4CCCC[C@@H]34)[C@@H]12	C1C(=O)NC2=C(O1)C=CC(=C2)F	JMXNBIDTNISOTA-AICCOOGYSA-O	ZKNRUFWEZPGGQP-UHFFFAOYSA-N
cpd07687	Cyclovirobuxine C	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C27H50N2O, pubchem=C7H11NO3) — requires manual review	100167	kegg_xref	C10801	C[NH2+][C@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)[NH+](C)C)[C@H](O)C[C@@]2(C)[C@@H]4CC[C@H]3C1(C)C	CC(C)CC1C(=O)OC(=O)N1	IDOHCEDWHOEHNL-ZUDQDPCPSA-P	JHWZWIVZROVFEM-UHFFFAOYSA-N
cpd07689	Demissine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C50H84NO20, pubchem=C17H24N2O5) — requires manual review	171466	kegg_xref	C10803	C[C@H]1CC[C@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC[C@H]6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)[NH+]2C1	C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)OC(C)(C)C	KWRYHKRVKRBBBU-RDQTZTQHSA-O	LDHNMIZCPRNASW-AAEUAGOBSA-N
cpd07696	Irehine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C23H40NO, pubchem=C10H12ClNO) — requires manual review	70798	kegg_xref	C10810	C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)[NH+](C)C	CC1=C(C(=CC=C1)C)NC(=O)CCl	UJGXCOFZMJCRLN-VBFLNORGSA-O	FPQQSNUTBWFFLB-UHFFFAOYSA-N
cpd07720	Theogallin	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C14H15O10, pubchem=C7H10Br2O4) — requires manual review	69427	kegg_xref	C10834	O=C(O[C@@H]1C[C@](O)(C(=O)[O-])C[C@@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1	CCOC(=O)C(C(=O)OCC)(Br)Br	LDPLFHGGZNSKDS-FTBFGRRBSA-M	PFZYFZRUPFUEOB-UHFFFAOYSA-N
cpd07730	1alphaH,5alphaH-Tropan-3alpha-ol, 6beta,7beta-epoxy-, atropate (ester)	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (2 vs 3)	442994	kegg_xref	C10844	C=C(C(=O)O[C@@H]1CC2[C@H]3O[C@H]3C(C1)N2C)c1ccccc1	CN1C2CC(CC1[C@@H]3[C@H]2O3)OC(=O)C(=C)C4=CC=CC=C4	JJNVDCBKBUSUII-UJIFDXPISA-N	JJNVDCBKBUSUII-SVFSVNPNSA-N
cpd07735	Brugine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C12H20NO2S2, pubchem=C8H10N2O3) — requires manual review	67253	kegg_xref	C10849	C[NH+]1C2CCC1CC(OC(=O)[C@@H]1CCSS1)C2	CC1=CC(=C(C=C1[N+](=O)[O-])OC)N	BOJOZZSCQUTEBY-QUBJWBRDSA-O	VXUMJWGCPAUKTB-UHFFFAOYSA-N
cpd07736	Calystegin A3	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C7H14NO3, pubchem=C11H14N2) — requires manual review	22122	kegg_xref	C10850	O[C@@H]1CC2CCC(O)([NH2+]2)[C@@H]1O	CCCCC1=NC2=CC=CC=C2N1	XOCBOVUINUHZJA-RKXXOXFUSA-O	HITWHALOZBMLHY-UHFFFAOYSA-N
cpd07737	Calystegin B2	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C7H14NO4, pubchem=C9H10N2O) — requires manual review	78570	kegg_xref	C10851	O[C@H]1[C@@H](O)C2(O)CCC([NH2+]2)[C@@H]1O	C1=CC=C2C(=C1)NC(=N2)CCO	FXFBVZOJVHCEDO-NMACYSKISA-O	KNWQKDWAKRSKIF-UHFFFAOYSA-N
cpd07738	Cinnamoylcocaine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C19H24NO4, pubchem=C14H10Cl2N2) — requires manual review	2112217	kegg_xref	C10852	COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)/C=C/c1ccccc1)[NH+]2C	C1=CC=C2C(=C1)NC(=N2)CC3=C(C=C(C=C3)Cl)Cl	MQIXMJWNEKUAOZ-OSINBPNZSA-O	OIHHDYNKEHASLI-UHFFFAOYSA-N
cpd07746	Littorine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C17H24NO3, pubchem=C8H7NO3) — requires manual review	6957	kegg_xref	C10860	C[NH+]1C2CCC1CC(OC(=O)[C@H](O)Cc1ccccc1)C2	C1=CC=C(C(=C1)C(=O)N)C(=O)O	FNRXUEYLFZLOEZ-LGGPCSOHSA-O	CYMRPDYINXWJFU-UHFFFAOYSA-N
cpd07747	Meteloidine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C13H22NO4, pubchem=C7H4I2O3) — requires manual review	12065	kegg_xref	C10861	C/C=C(\C)C(=O)O[C@@H]1CC2[C@@H](O)[C@@H](O)C(C1)[NH+]2C	C1=C(C=C(C(=C1I)O)I)C(=O)O	YZFJTFVPCWEPND-UEGMUGDPSA-O	XREKTVACBXQCSB-UHFFFAOYSA-N
cpd07753	Cyclohepta(6)pyran-5,8-imin-4(5H)-one, 2,3,6,7,8,9-hexahydro-10-methyl-2-phenyl-,(2alpha,5beta,8beta)-(+)-	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C17H20NO2, pubchem=C4H6Cl2) — requires manual review	15859	kegg_xref	C10867	C[NH+]1C2CCC1C1=C(C2)O[C@H](c2ccccc2)CC1=O	C=C(CCl)CCl	SMCUGCCLJBVSAQ-PIMMBPRGSA-O	XJFZOSUFGSANIF-UHFFFAOYSA-N
cpd07754	Tigloidine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C13H22NO2, pubchem=C15H16N2O2) — requires manual review	66830	kegg_xref	C10868	C/C=C(\C)C(=O)OC1CC2CCC(C1)[NH+]2C	CC1=CC(=C(C=C1NC(=O)C2=CC=CC=C2)OC)N	UVHGSMZRSVGWDJ-RUDMXATFSA-O	VENDXQNWODZJGB-UHFFFAOYSA-N
cpd07792	Cloransulam-methyl	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C15H14ClFN5O5S, pubchem=C15H13ClFN5O5S, H_diff=-1) — requires manual review	86453	kegg_xref	C10907	CCOc1nc(F)cc2nc(S(=O)(=O)[N-]c3c(Cl)cccc3C(=O)OC)nn12	CCOC1=NC(=CC2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3Cl)C(=O)OC)F	KMHFPORKGSMNLG-UHFFFAOYSA-M	BIKACRYIQSLICJ-UHFFFAOYSA-N
cpd07793	Fluthiacet-methyl	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	93542	kegg_xref	C10908	COC(=O)CSc1cc(/N=c2\sc(=O)n3n2CCCC3)c(F)cc1Cl	COC(=O)CSC1=C(C=C(C(=C1)N=C2N3CCCCN3C(=O)S2)F)Cl	ZCNQYNHDVRPZIH-JXAWBTAJSA-N	ZCNQYNHDVRPZIH-UHFFFAOYSA-N
cpd07797	Buprofezin	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	50367	kegg_xref	C10912	CC(C)N1C(=O)N(c2ccccc2)CS/C1=N\C(C)(C)C	CC(C)N1C(=NC(C)(C)C)SCN(C1=O)C2=CC=CC=C2	PRLVTUNWOQKEAI-VKAVYKQESA-N	PRLVTUNWOQKEAI-UHFFFAOYSA-N
cpd07798	Cycloxydim	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C17H26NO3S, pubchem=C24H21Cl2N3O4S) — requires manual review	51754	kegg_xref	C10913	CCC/C(=N\OCC)C1=C([O-])CC(C2CCCSC2)CC1=O	C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl.[N+](=O)(O)[O-]	GGWHBJGBERXSLL-NBVRZTHBSA-M	FJNRUWDGCVDXLU-UHFFFAOYSA-N
cpd07802	7-N,N-Dimethylamino-1,2,3,4,5-pentathiocyclooctane	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C5H12NS5, pubchem=C5H6N2O4) — requires manual review	1233	kegg_xref	C10917	C[NH+](C)C1CSSSSSC1	C1=C(ONC1=O)C(C(=O)O)N	KKJUPNGICOCCDW-UHFFFAOYSA-O	IRJCBFDCFXCWGO-UHFFFAOYSA-N
cpd07843	Prinomide	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C15H12N3O2, pubchem=C15H13N3O2, H_diff=+1) — requires manual review	60352	kegg_xref	C10958	Cn1cccc1C([O-])=C(C#N)C(=O)Nc1ccccc1	CN1C=CC=C1C(=O)C(C#N)C(=O)NC2=CC=CC=C2	KUCYCWPBSBXVAV-UHFFFAOYSA-M	KBQUAIAGRLAZGP-UHFFFAOYSA-N
cpd07850	Bentazone	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C10H11N2O3S, pubchem=C10H12N2O3S, H_diff=+1) — requires manual review	2328	kegg_xref	C10965	CC(C)N1C(=O)c2ccccc2[N-]S1(=O)=O	CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O	NAOVGCATEZPXLJ-UHFFFAOYSA-M	ZOMSMJKLGFBRBS-UHFFFAOYSA-N
cpd07855	Benalfocin	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C11H15ClN, pubchem=C8H14O2) — requires manual review	21363	kegg_xref	C10970	C[NH+]1CCc2cccc(Cl)c2CC1	C1CCC(CC1)CC(=O)O	RSRUDTPYRBLHEO-UHFFFAOYSA-O	LJOODBDWMQKMFB-UHFFFAOYSA-N
cpd07856	Isoimide	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	443039	kegg_xref	C10971	O=C1O/C(=N\c2ccc(Br)cc2)C2=C1CCCC2	C1CCC2=C(C1)C(=NC3=CC=C(C=C3)Br)OC2=O	VZUHQRBBQSLSHS-SSZFMOIBSA-N	VZUHQRBBQSLSHS-UHFFFAOYSA-N
cpd07858	5-(4-Bromophenylimino)-3,4-tetramethylene-1,3,4-thiadiazolidin-2-one	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	443041	kegg_xref	C10973	O=c1s/c(=N\c2ccc(Br)cc2)n2n1CCCC2	C1CCN2C(=O)SC(=NC3=CC=C(C=C3)Br)N2C1	UXHCYSLUHBOEGI-KAMYIIQDSA-N	UXHCYSLUHBOEGI-UHFFFAOYSA-N
cpd07862	5-(4-Bromophenylimino)-3,4-tetramethylene-1,3,4-thiadiazolidine-2- thione	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	443045	kegg_xref	C10977	S=c1s/c(=N\c2ccc(Br)cc2)n2n1CCCC2	C1CCN2C(=S)SC(=NC3=CC=C(C=C3)Br)N2C1	ICRCGJXKHDVZBV-KAMYIIQDSA-N	ICRCGJXKHDVZBV-UHFFFAOYSA-N
cpd07880	Amitraz	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 2)	36324	kegg_xref	C10995	Cc1ccc(/[NH+]=C/N(C)/C=[NH+]/c2ccc(C)cc2C)c(C)c1	CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C	QXAITBQSYVNQDR-ZIOPAAQOSA-P	QXAITBQSYVNQDR-UHFFFAOYSA-N
cpd07911	Coumaphos anti-dimer	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 4)	365489	kegg_xref	C11026	CCOP(=S)(OCC)Oc1ccc2c(c1)OC(=O)[C@]1(Cl)[C@]2(C)[C@]2(Cl)C(=O)Oc3cc(OP(=S)(OCC)OCC)ccc3[C@@]12C	CCOP(=S)(OCC)OC1=CC2=C(C=C1)C3(C(C(=O)O2)(C4(C3(C(=O)OC5=C4C=CC(=C5)OP(=S)(OCC)OCC)Cl)C)Cl)C	KPPSNIXPCINDBZ-HFLBTKGNSA-N	KPPSNIXPCINDBZ-UHFFFAOYSA-N
cpd07912	Coumaphos syn-dimer	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 4)	365489	kegg_xref	C11027	CCOP(=S)(OCC)Oc1ccc2c(c1)OC(=O)[C@]1(Cl)[C@@]2(C)[C@]2(Cl)C(=O)Oc3cc(OP(=S)(OCC)OCC)ccc3[C@]12C	CCOP(=S)(OCC)OC1=CC2=C(C=C1)C3(C(C(=O)O2)(C4(C3(C(=O)OC5=C4C=CC(=C5)OP(=S)(OCC)OCC)Cl)C)Cl)C	KPPSNIXPCINDBZ-ZVBOOHQUSA-N	KPPSNIXPCINDBZ-UHFFFAOYSA-N
cpd07924	2'-Deoxy-5-hydroxymethylcytidine-5'-triphosphate	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C10H15N3O14P3, pubchem=C10H14O) — requires manual review	7531	kegg_xref	C11039	Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)O2)cc1CO	CC(C)(CC1=CC=CC=C1)O	DLHNIFPAUZVLLA-XLPZGREQSA-K	RIWRBSMFKVOJMN-UHFFFAOYSA-N
cpd08004	(2,4-Dichlorophenyl)(5-hydroxy-1,3-dimethyl-1H-pyrazol-4- yl)methanone	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C12H9Cl2N2O2, pubchem=C11H6F3NO3) — requires manual review	68459	kegg_xref	C11122	Cc1[n-]n(C)c(=O)c1C(=O)c1ccc(Cl)cc1Cl	C1=CC2=C(C=C1C(F)(F)F)NC=C(C2=O)C(=O)O	XLDXIMZNPPNBFA-UHFFFAOYSA-M	BIRIVPOTERXIOW-UHFFFAOYSA-N
cpd08041	(3-chlorophenyl)hydrazonomalononitrile	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C9H4ClN4, pubchem=C9H5ClN4, H_diff=+1) — requires manual review	2603	kegg_xref	C11164	N#CC(C#N)=N[N-]c1cccc(Cl)c1	C1=CC(=CC(=C1)Cl)NN=C(C#N)C#N	ZQESNIMXKSFCPX-UHFFFAOYSA-N	UGTJLJZQQFGTJD-UHFFFAOYSA-N
cpd08052	Rhodamine 6G	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.57, same formula but different connectivity — likely wrong xref mapping) — requires manual review	13806	kegg_xref	C11177	CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c2cc1C.[Cl-]	CCNC1=CC2=C(C=C1C)C(=C3C=C(C(=[NH+]CC)C=C3O2)C)C4=CC=CC=C4C(=O)OCC.[Cl-]	XFKVYXCRNATCOO-UHFFFAOYSA-M	VYXSBFYARXAAKO-UHFFFAOYSA-N
cpd08063	Rhodamine 123	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.54, same formula but different connectivity — likely wrong xref mapping) — requires manual review	65217	kegg_xref	C11190	COC(=O)c1ccccc1-c1c2ccc(N)cc2[o+]c2cc(N)ccc12.[Cl-]	COC(=O)C1=CC=CC=C1C2=C3C=CC(=[NH2+])C=C3OC4=C2C=CC(=C4)N.[Cl-]	TUFFYSFVSYUHPA-UHFFFAOYSA-M	MYFATKRONKHHQL-UHFFFAOYSA-N
cpd08069	Melitten	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C131H235N39O31, pubchem=C10H12N2O4) — requires manual review	2877953	kegg_xref	C11198	CCC(C)C(NC(=O)C[NH3+])C(=O)NCC(=O)NC(C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCCC[NH3+])C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)NC(CCCC[NH3+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCCC[NH3+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(N)=O)C(C)CC)C(C)CC)C(C)O)C(C)O)C(C)C)C(C)C	CCOC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)C	VDXZNPDIRNWWCW-UHFFFAOYSA-T	XZWVZJDHIDYKPB-UHFFFAOYSA-N
